RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023
394466,28,"Cincinnati, OH",msa,OH,123285.5908,123248.6175,123190.1139,123465.0881,123998.7598,124864.3871,125550.3587,126231.2683,126819.3968,127415.5632,127906.5999,128342.1342,128720.0042,129106.4544,129515.064,129966.5237,130425.6443,130836.9187,131259.6314,131705.2481,132215.6079,132689.8996,133085.3535,133417.2021,133722.2189,134075.8249,134459.0163,134846.199,135223.5671,135631.5867,136100.431,136591.1405,137045.1529,137458.8035,137875.9539,138274.0363,138641.5089,139025.2254,139482.3979,139940.6101,140373.2357,140760.3939,141258.9385,141795.5851,142322.3657,142765.2855,143159.2602,143550.4205,143946.3809,144357.7172,144797.0298,145237.6743,145649.1258,146023.2008,146413.4143,146800.6206,147187.2524,147526.9743,147864.302,148192.8097,148546.6795,148945.9005,149393.1858,149810.8385,150189.4641,150549.9521,150940.7291,151374.8636,151807.432,152202.6526,152580.5708,152921.4502,153296.2071,153690.9918,154138.4863,154516.7395,154826.6282,155068.1641,155375.1847,155625.4071,155800.967,155829.9671,155769.3299,155618.5018,155490.4498,155461.7084,155465.9785,155363.0968,155183.8687,154984.4215,154805.1187,154629.0366,154417.352,154181.0955,153840.0699,153520.6877,153126.5264,152848.0683,152629.5291,152378.4007,152126.9855,151793.3155,151611.1732,151137.8921,150473.1644,149424.4746,148491.2224,147416.0409,145969.3061,144096.1966,142754.1202,142172.7004,142054.3461,141824.2811,141773.5652,141732.4565,141699.4386,141635.103,141770.1075,141952.4521,142161.9957,142601.3028,142936.3082,143327.6351,143551.3977,143710.6065,143330.2679,142646.9526,141862.9496,141156.961,140184.3576,139058.5912,137999.0131,137121.7846,136335.0252,135509.3293,134630.6231,133889.6123,133346.4597,132935.1736,132447.0775,131958.809,131555.486,131369.4142,131156.4231,131061.9739,131023.3756,131152.8249,131405.1205,131628.6536,131827.4179,131886.2231,131951.7249,131968.3047,132021.4555,132164.4172,132400.0252,132616.2224,132856.2109,133255.3497,134010.5521,134905.7712,135769.4204,136528.2084,137133.894,137666.9098,137971.4514,138371.8145,138672.9744,138949.9717,139100.8638,139418.4214,140118.0743,140898.4626,141614.2835,142003.0396,142224.6326,142267.9978,142368.7937,142640.6866,143053.6479,143475.6325,143895.4232,144362.4524,145035.8089,145649.2413,146323.8218,147061.7105,147904.6946,148692.6304,149227.5886,149888.8784,150788.1565,151771.9282,152317.2023,152647.9502,152889.4528,153422.6652,153741.872,154192.0346,154766.0248,155713.2738,156682.1147,157625.5782,158463.6116,159264.1137,160113.863,161061.2344,161976.9376,162784.1108,163433.4851,164095.426,164720.4308,165391.4068,166024.7322,166662.4377,167243.3865,167946.6122,169031.995,170218.5624,171514.4241,172438.201,173596.3545,174623.6549,175699.7456,176429.5973,177175.6066,177902.1246,178886.7886,180083.7062,181432.5341,182564.7856,183300.9353,183907.8665,184466.3698,185129.7188,185794.6289,186619.7862,187659.6675,188747.6789,190007.1191,191209.7261,192594.2918,193814.0017,194758.2709,195546.6483,196685.4704,198617.8981,201402.8778,204622.3811,208053.4496,211324.6992,214309.6303,217206.8895,220164.4843,223315.2512,226594.6837,229798.8619,232000.0443,232863.6183,232683.1024,232941.2654,233973.1899,235647.7691,238350.7495,241901.2174,245974.5437,250027.6665,253508.9603,256624.448,258123.2123,258117.1983,257012.5015,256245.3916,256227.3321,256488.1537,256393.2556,256429.8895,257186.0028,258907.0016,261391.1562,263944.2553,266223.3256,267886.266,268921.0643,269405.3712,269668.9344
394492,32,"Columbus, OH",msa,OH,122802.1967,122909.1501,123081.8262,123429.6954,123850.7058,124300.5474,124820.5004,125436.1367,126062.501,126651.1549,127179.4462,127647.7463,127885.1893,127972.9163,128208.8502,128664.4522,129267.4705,129742.2078,130237.4817,130788.7584,131375.5659,132005.5704,132574.3823,133040.6827,133330.6215,133574.2716,133842.0284,134207.373,134587.9084,135009.2895,135460.293,135916.3503,136394.0122,136881.3487,137428.1231,137959.4773,138445.1696,138866.5945,139260.4705,139655.5804,140065.475,140526.3888,141079.5043,141669.5267,142280.5144,142790.7632,143171.2069,143439.4668,143674.2428,143943.5551,144097.5596,144335.5603,144696.8726,145258.0861,145797.7422,146300.0477,146816.5264,147327.3332,147817.0947,148212.8864,148597.1999,149009.7061,149459.3458,149860.2857,150147.8725,150418.2864,150714.5274,151019.022,151365.1214,151660.297,152014.1489,152342.4203,152562.7055,152696.1665,152687.64,152852.2423,153080.1229,153438.1644,153728.3231,153906.0231,153936.2806,153845.7095,153711.096,153395.9806,153132.1935,152832.578,152631.1437,152444.072,152247.0355,152080.7638,151826.4796,151618.7106,151417.2898,151301.1576,151105.4131,150813.4382,150195.2751,149547.6588,148994.7347,148588.6942,148334.5369,148194.6366,148051.8873,147776.8474,147368.4119,146896.1129,146346.8617,145775.7201,145166.7603,144508.7866,143665.9258,142896.641,142291.5056,141831.8084,141393.0021,140881.8415,140518.0632,140357.9685,140163.2875,139949.0825,139875.4938,140148.8034,140517.7365,140661.7516,140646.4619,140573.0211,140346.8345,139914.3767,139145.869,138345.6568,137632.6457,137130.4599,136742.1407,136202.5352,135663.6541,135106.5563,134654.1975,134046.5558,133461.0303,132874.9513,132380.9836,131740.78,131151.8148,130601.3339,129964.6945,129352.465,129106.636,129268.4807,129537.2875,129676.0273,129732.3288,129699.0428,129584.9593,129548.2368,129617.0375,129681.3752,129892.7107,130176.9114,130748.7742,131471.5939,132476.6365,133560.2246,134508.1794,135348.4531,136019.9163,136816.543,137420.4971,138016.0921,138584.5122,139285.178,140206.2779,141106.2173,142171.4708,143064.9141,143962.653,144662.8259,145213.4952,145495.2256,145844.7652,146377.1645,147282.926,148257.8292,149385.129,150472.8611,151554.2377,152440.216,153342.6299,154338.6959,155366.1693,156282.9903,157055.0934,157866.7089,158885.004,159988.4096,160883.7962,161624.0839,162132.5134,162793.3744,163255.8661,163742.4564,164193.6512,164798.8495,165554.3122,166372.5838,167267.0501,168163.1176,169304.6796,170589.5155,171903.4456,173049.3946,174023.4988,175001.6744,175890.6079,176848.6883,177808.2172,178886.3811,179920.7836,180970.5275,182333.0552,183810.1347,185400.2153,186533.3034,187691.4462,188760.6664,189868.0501,190688.2712,191445.1882,192233.528,193168.2103,194252.2853,195527.3991,196881.6353,198284.4339,199698.81,200959.4148,201921.3035,202620.7023,203462.2019,204547.44,205752.6542,207014.3408,208357.279,209963.6898,211628.8197,212876.9795,213783.8463,214778.0454,216482.9158,219130.278,222398.0106,226010.9306,229460.8298,232658.5618,235894.695,239458.2668,243311.4842,247265.5942,251009.297,253582.357,254451.1471,254039.8712,253793.2402,254544.1105,256053.7974,259381.7612,264283.3249,270297.9265,276071.0782,280949.0111,284975.127,287168.4659,287775.9201,287205.6522,286644.0504,286226.9019,285802.9261,285025.7415,284776.9682,285236.2615,286804.2594,288978.0312,291477.0123,293844.5102,295975.9036,297656.6676,298865.4308,299588.3884
394475,35,"Cleveland, OH",msa,OH,115713.9396,115883.6149,116056.9889,116418.7398,116976.6273,117631.1999,118350.4137,118928.7275,119477.8439,119975.4705,120474.0606,120984.186,121484.0363,121881.5523,122196.3771,122536.001,122889.5111,123250.0494,123592.8248,123995.6896,124369.3119,124689.1008,124984.7555,125324.6411,125710.4641,126035.1233,126241.6097,126367.1789,126485.3751,126689.0784,126961.1365,127290.9064,127639.5931,127989.8507,128322.1305,128657.8875,128956.5962,129215.2824,129409.0775,129665.7427,130018.0514,130500.082,131025.0765,131667.9785,132310.1457,132935.9064,133450.9049,133938.8759,134366.6342,134754.719,135124.9879,135499.9781,135861.2198,136227.1856,136598.8862,136950.3022,137272.0873,137594.6635,137970.8199,138376.6013,138757.8707,139169.5953,139543.1529,139940.7875,140250.6311,140578.644,140911.3489,141291.9421,141653.3723,141995.3737,142319.6753,142634.9191,142868.6795,143099.2134,143339.8784,143628.747,143829.0911,143934.9808,143921.5231,143829.0149,143662.4274,143533.9377,143299.908,142930.9622,142432.6947,142022.4463,141520.6105,141164.7053,140962.3978,140860.4114,140521.0585,139972.4523,139608.8875,139240.1471,138603.2154,137812.1225,137079.0463,136450.5164,136103.6971,135820.9053,135417.6296,134753.6064,134034.8453,133519.7886,132823.7621,131955.1564,130993.7808,130027.6417,128947.2138,127885.6953,126956.2475,126461.4095,126329.7769,126314.7534,126129.1773,125707.6705,125307.0891,125013.4492,124656.4534,124206.7556,123641.827,123317.4369,123120.8556,123280.0153,123288.4403,123106.8468,122552.1731,122076.9457,121598.0842,120977.5309,120227.2586,119362.4446,118551.284,117670.8371,116989.8913,116365.0633,115757.3596,115044.1651,114443.6615,113970.4126,113470.1672,112980.2428,112431.4377,112057.9553,111685.1979,111488.5846,111507.6205,111599.1631,111844.3471,112048.5956,112368.1188,112484.1086,112648.3702,112808.284,113123.6576,113373.9254,113545.5819,113663.0016,113957.736,114450.3285,115057.8518,115586.0497,116019.8523,116439.7966,116735.8512,117040.6893,117092.2646,117171.105,117016.8056,116840.3807,116597.0362,116632.7161,117101.9431,117647.0579,118160.6074,118384.2323,118486.7544,118330.5943,118250.7531,118412.7682,118774.3376,119168.2121,119531.1419,119883.4646,120433.1699,121018.8429,121836.5976,122583.6474,123233.3209,123836.9933,124264.3722,124766.8498,125373.9019,126186.023,126799.0152,127272.5245,127617.585,128076.8531,128349.9123,128564.5045,128910.6197,129439.1633,130067.7295,130700.6053,131383.7555,132118.2241,132799.5726,133414.4462,133905.6417,134464.2571,135109.0196,135767.8343,136274.0803,136780.9929,137481.5533,138282.635,139054.8053,139691.2993,140618.0369,141492.2725,142384.2396,142889.0996,143516.9228,144049.6293,144687.0234,145188.3262,145867.3676,146588.5999,147480.0775,148528.9583,149601.1145,150307.9213,150657.5881,150852.5247,151087.923,151287.8595,151573.9176,151964.0592,152577.003,153224.5227,154148.8769,155113.7748,155970.23,156503.0883,156610.0416,156637.6806,157031.7447,158214.9222,160203.9528,162723.0277,165611.9147,168480.9348,170942.0638,173195.1726,175481.5384,177984.8528,180595.5043,183195.4635,185020.3038,185645.1027,185119.3765,184635.1214,184625.0555,185131.5532,186840.8913,189504.9501,192934.8932,196229.238,199077.7315,201642.5399,203172.0483,203742.8144,203355.3151,202975.1027,202867.3383,202872.193,202462.6689,202291.0216,202583.4009,203810.8053,205405.5919,207243.77,209038.521,210793.6855,212232.2111,213380.3142,214136.1425
394304,83,"Akron, OH",msa,OH,106289.1479,106456.4836,106577.0275,106875.4118,107149.624,107518.0953,107910.4234,108354.6138,108823.1358,109243.5146,109698.491,110110.8574,110524.1802,110820.2924,111093.9444,111351.1107,111681.2956,112034.568,112453.3864,112876.4447,113242.152,113574.0742,113872.3712,114143.184,114288.8393,114333.5655,114348.0172,114439.1671,114658.2573,114946.3479,115295.3531,115677.2275,116106.8903,116604.7549,117120.4142,117634.9531,118089.1992,118464.0864,118753.2619,118997.1358,119253.4519,119586.1648,120035.0754,120650.8233,121334.0922,121949.6531,122369.3244,122678.369,122940.518,123209.0191,123997.8812,124496.3506,124968.9738,124927.7792,125106.5375,125194.8051,125201.3862,125309.4006,125509.9435,125834.7376,126163.2176,126537.4687,126781.9944,127059.6718,127280.5908,127568.9023,127775.4529,127972.1972,128191.5013,128441.7666,128751.0305,128981.5154,129114.998,129189.0908,129256.6455,129465.5016,129758.8178,130110.7514,130285.2416,130363.8161,130389.5606,130427.8157,130455.717,130540.0036,130640.3738,130781.4621,130565.3243,130266.2127,129907.6661,129846.7363,129819.7107,129687.9671,129509.6599,129369.8347,129132.7608,128687.7686,128064.2075,127451.1751,127248.1876,127197.4358,127370.4473,127342.9658,127269.8609,126943.6974,126612.3625,126262.2079,125851.5869,125114.4846,124343.6605,123610.362,123000.0346,122430.5265,121964.4489,121569.8949,121086.5956,120669.0612,120454.0825,120461.021,120388.2235,120164.066,119868.5478,119682.3227,119485.8025,119167.7878,119309.9347,119738.3054,120189.192,120100.976,119493.5911,118712.1808,117729.8943,116870.5123,116078.5183,115530.6444,115101.0393,114789.5426,114087.6677,113367.8124,112687.8749,112397.9104,111979.1141,111378.8179,110789.5787,110172.7953,109470.8336,108836.6021,108475.2943,108647.425,108848.0329,108995.1633,109024.8989,108998.7213,109096.7115,109047.4343,109031.7024,109141.8808,109296.0394,109502.6205,109761.195,110455.4974,111369.9961,112146.0686,112668.0168,113037.9698,113361.1883,113587.5928,113693.2684,113881.9219,113801.3147,113679.8854,113534.2658,113951.1678,114629.2879,115292.841,115767.1993,116010.4998,116100.7945,115851.2438,115741.998,115844.4099,116018.5659,116043.4616,116065.6788,116506.9204,117152.7195,117815.7003,118358.9279,119000.4995,119599.0332,120181.9822,120587.2263,121170.9849,121886.221,122812.4212,123259.4882,123523.918,123542.5343,123874.2685,124148.6416,124516.1948,124868.6793,125303.8759,125774.0501,126426.3412,126998.4436,127444.4218,127781.3568,128354.6045,129002.9349,129774.3324,130501.7069,131168.2557,131648.3809,132149.4446,132917.5348,133729.6023,134496.2102,135065.8549,135807.1157,136554.8298,137223.1094,137706.942,138203.8386,138783.3249,139498.7848,140114.9799,140873.3316,141580.2071,142341.7198,143295.1285,144161.4087,144891.177,145343.7743,145912.2423,146426.2657,146703.779,146947.463,147350.127,148036.2549,148630.8465,149359.5381,150232.9456,151301.9823,152407.626,153024.1563,153409.4417,153866.1134,154997.9951,156864.1351,159122.7153,161732.034,164142.2831,166257.431,168204.1556,170221.4526,172335.099,174536.264,176871.0873,178789.5438,179610.1353,179388.4282,178979.8176,179025.0935,179460.5699,181026.7371,183381.0488,186222.8895,188877.5232,191079.4778,193215.6491,194536.613,195165.0744,195153.5741,195242.2259,195452.3489,195511.6844,194989.7956,194782.3361,195229.4814,196585.1946,198324.0854,200149.8978,201907.0226,203367.156,204596.9838,205441.5261,206093.6075
395160,93,"Toledo, OH",msa,OH,83501.85695,83582.9768,83699.29069,84039.18756,84556.47498,85203.78028,85814.4037,86429.83188,87072.96271,87726.03159,88377.10873,88922.49284,89477.44645,89885.82518,90312.41326,90746.69369,91236.97767,91704.38446,92152.57354,92618.80478,93138.84319,93657.29468,94161.63817,94617.2833,95012.77593,94824.78886,94848.64153,94941.78475,95615.14057,96085.94702,96512.47515,96925.39214,97319.69103,97753.70188,98187.66298,98641.77639,99072.38181,99502.43271,99799.70871,100042.8716,100208.7236,100530.689,100911.8718,101402.758,101806.6751,102152.4348,102425.3891,102662.6627,102880.9556,103108.4324,103336.115,103538.5915,103868.1354,104346.8991,104917.4895,105327.9683,105727.9549,106113.3579,106561.3276,106934.483,107324.7389,107760.5792,108167.1463,108590.3884,108908.4016,109159.2959,109364.6221,109527.689,109659.3323,109775.0639,109971.7058,110132.088,110265.4176,110321.79,110425.6947,110466.0949,110629.0206,110854.4264,111183.1469,111328.7531,111315.0131,111097.1592,110875.2633,110792.3631,110915.3567,111230.0202,111440.3568,111404.0615,111150.8791,110641.4522,110178.1675,109560.5437,109023.3313,108370.0352,107605.7012,107052.4384,106612.8579,105954.6568,105030.2922,104481.0549,104388.422,104635.3209,104626.1202,104722.797,104495.7251,104105.2094,103424.7637,102641.9533,101824.0985,101077.7273,100086.3296,99462.72162,98994.26459,99005.04584,98493.10796,97982.45859,97467.26272,97168.81922,96949.33486,96961.98223,96986.96851,97112.58892,97302.5649,97507.5447,97472.40171,97179.54839,97012.18111,96893.89665,96695.90149,96254.68521,95574.67797,94579.62816,93474.46669,92584.6653,92306.14547,92115.56196,91803.08224,91350.72904,90954.19502,90657.35391,90382.42719,90136.39952,89909.14679,89603.26999,89181.78219,89103.15422,89340.61748,89707.16819,89895.19669,89838.72627,89899.15789,89748.5425,89880.92633,89982.78757,90142.71662,89979.35703,89782.7428,89823.5289,90389.5291,91295.21636,92076.83905,92555.20249,92862.46227,93344.97012,93894.6154,94433.66965,94701.96718,94820.72845,94820.06802,94899.44689,94994.1975,95236.03703,95630.17686,96023.31562,96400.01079,96620.93433,96871.21035,97073.2098,97481.05243,97935.79555,98347.42858,98874.88763,99474.31469,100069.502,100596.603,101020.1767,101753.7261,102534.0399,103394.0208,104203.8258,104815.7681,105536.508,106232.2333,106965.4399,107201.5734,107336.5467,107511.5117,107874.8751,108134.6017,108320.1645,108543.0116,109033.4062,109476.2406,110155.429,110626.2413,110976.2137,111172.2409,111317.7432,111679.2188,112297.1004,113070.7688,113955.3684,114538.9621,115090.0343,115742.1229,116625.5907,117491.5688,118086.5979,118642.3497,119236.8702,119922.3135,120478.9128,121163.7584,121713.7232,122209.8366,122350.0704,122550.9649,122905.651,123607.4532,124713.8047,125857.4699,126724.6849,127059.905,127308.7136,127489.2821,127653.0539,127613.9838,127912.7519,128573.877,129514.2353,130604.5714,131676.3136,132733.3151,133403.2256,133652.9261,133748.511,134147.1022,135303.6914,137112.2181,139314.8039,141681.5146,143898.8524,145973.2343,148049.4735,150014.065,151812.3465,153457.2356,155124.4989,156062.072,156006.3686,155173.9026,154459.14,154022.6726,153956.1487,155168.4269,157544.0246,160432.5458,163008.704,164964.6258,166674.2696,167609.2769,167856.8342,167547.7595,167361.8452,167134.6557,166747.7976,165848.8247,165502.3824,165836.6763,167074.601,168790.1211,170897.0878,173017.8861,174626.7266,175847.7469,176854.7346,177813.3466
395245,106,"Youngstown, OH",msa,OH,78846.49968,78968.95878,79058.55618,79274.35399,79520.85261,79834.592,80097.36701,80321.95777,80533.39272,80821.97411,81182.23495,81565.85767,81975.34537,82313.49779,82629.30203,82886.07308,83166.03971,83449.27523,83738.84754,83971.13393,84190.06539,84406.82417,84664.97284,84940.80981,85183.53556,85374.27852,85487.98331,85612.64605,85754.57271,85954.45869,86215.16973,86507.67796,86774.80183,87002.37155,87155.7684,87291.0208,87384.34902,87505.20922,87606.88336,87723.73885,87874.72964,88083.21267,88307.67546,88602.78262,88924.90703,89287.22702,89542.51878,89754.08655,89908.59927,90103.16357,90265.9362,90450.88898,90662.49399,90970.66801,91345.16116,91710.58419,92053.70816,92359.06929,92645.24056,92905.73105,93134.58413,93347.75077,93564.70838,93806.43814,94095.16785,94411.2312,94737.54975,95066.53758,95324.10213,95496.70714,95558.37633,95602.53538,95685.68966,95795.24411,95905.02634,95949.10024,96004.84618,96021.3381,96013.14459,95996.85817,95982.60617,95986.29142,96014.45812,96113.62402,96237.0144,96279.65668,96188.48362,96019.41023,95780.81607,95425.21385,94974.10111,94565.46591,94294.82833,94169.57335,94267.7803,94405.25216,94428.68102,94285.5546,94110.79285,93988.64296,93869.69581,93730.91188,93517.07769,93285.39918,93078.17625,92789.07373,92328.05809,91620.59626,90962.1149,90274.57377,89798.40772,89437.8883,89180.5331,88869.26893,88497.33085,88090.25408,87447.23794,86769.11328,85980.52457,85367.8523,84848.22828,84553.97319,84294.51462,84166.92814,84050.45505,84024.54219,83781.10965,83433.13179,83001.34467,82567.28042,82022.5061,81413.74979,80802.67764,80382.29138,80188.77852,80046.43267,79889.52546,79687.64979,79582.47683,79535.06425,79388.35917,79068.61824,78620.51898,78204.3152,77966.46669,77880.11901,77934.9881,77753.59032,77572.45094,77282.79704,77289.49974,77143.8134,77275.02488,77358.16114,77598.59769,77689.89736,77919.20138,78058.84056,78392.68577,78779.30139,79267.18867,79473.18251,79476.95835,79528.33288,79784.13361,80164.25473,80364.70801,80308.16609,79839.38912,79322.96964,78942.83267,78980.87376,79390.53939,79998.59488,80724.83762,81199.86722,81491.93837,81439.58818,81378.9703,81242.58294,81257.82346,81369.48473,81703.27148,82130.80415,82669.31783,83155.01406,83725.90998,84259.93736,84797.86497,85284.13875,85585.48512,85859.60596,86123.36026,86413.72542,86468.94339,86471.29534,86593.06825,86905.4809,87037.74389,87068.70197,87054.4674,87167.37777,87467.6583,87980.47725,88628.01597,89101.15076,89201.36513,88957.38886,88706.31219,88734.44074,89127.08568,89659.06948,90257.03082,90909.48847,91590.7774,92118.43781,92450.60011,92664.03521,93249.71291,93965.30741,94523.66849,94598.00858,94628.12078,94800.41657,95158.33841,95387.87938,95648.63139,95883.38707,96256.89533,96967.11598,97765.92929,98488.81679,98848.45275,99171.17974,99456.05108,99803.16678,100065.894,100486.6101,101103.1478,101725.5449,102273.0135,102866.8945,103504.1094,104293.7621,104618.7547,104675.7708,104810.3613,105612.0335,107356.7771,109590.3109,112077.4325,114285.6786,116066.0083,117578.5387,118991.9808,120485.482,122170.2922,124268.3765,125982.832,126927.2948,127000.5451,127328.5907,128036.9902,128775.6506,130084.3871,131860.08,134036.7299,135855.0934,137345.5826,138818.8871,139779.7078,139915.7927,139621.7809,139514.5462,139740.6945,139803.7766,139608.7193,139620.5781,139972.7287,140639.5712,141548.5983,142712.6911,144024.8686,145231.8579,146259.6555,146988.872,147447.1261
